GeoFips,GeoName,LineCode,Description,2019
5001,"Arkansas, AR",2,Population (persons) 1/,17515
5001,"Arkansas, AR",3,Per capita personal income (dollars) 2/,46005
5003,"Ashley, AR",1,Personal income (thousands of dollars),736738
5003,"Ashley, AR",2,Population (persons) 1/,19742
5003,"Ashley, AR",3,Per capita personal income (dollars) 2/,37318
5005,"Baxter, AR",1,Personal income (thousands of dollars),1589023
5005,"Baxter, AR",2,Population (persons) 1/,41978
5005,"Baxter, AR",3,Per capita personal income (dollars) 2/,37854
5007,"Benton, AR",1,Personal income (thousands of dollars),26334638
5007,"Benton, AR",2,Population (persons) 1/,279835
5007,"Benton, AR",3,Per capita personal income (dollars) 2/,94108
5009,"Boone, AR",1,Personal income (thousands of dollars),1360735
5009,"Boone, AR",2,Population (persons) 1/,37616
5009,"Boone, AR",3,Per capita personal income (dollars) 2/,36174
5011,"Bradley, AR",1,Personal income (thousands of dollars),421936
5011,"Bradley, AR",2,Population (persons) 1/,10792
5011,"Bradley, AR",3,Per capita personal income (dollars) 2/,39097
5013,"Calhoun, AR",1,Personal income (thousands of dollars),183945
5013,"Calhoun, AR",2,Population (persons) 1/,5137
5013,"Calhoun, AR",3,Per capita personal income (dollars) 2/,35808
5015,"Carroll, AR",1,Personal income (thousands of dollars),933476
5015,"Carroll, AR",2,Population (persons) 1/,28352
5015,"Carroll, AR",3,Per capita personal income (dollars) 2/,32925
5017,"Chicot, AR",1,Personal income (thousands of dollars),396625
5017,"Chicot, AR",2,Population (persons) 1/,10189
5017,"Chicot, AR",3,Per capita personal income (dollars) 2/,38927
5019,"Clark, AR",1,Personal income (thousands of dollars),825333
5019,"Clark, AR",2,Population (persons) 1/,22365
5019,"Clark, AR",3,Per capita personal income (dollars) 2/,36903
5021,"Clay, AR",1,Personal income (thousands of dollars),521389
5021,"Clay, AR",2,Population (persons) 1/,14494
5021,"Clay, AR",3,Per capita personal income (dollars) 2/,35973
5023,"Cleburne, AR",1,Personal income (thousands of dollars),983146
5023,"Cleburne, AR",2,Population (persons) 1/,25019
5023,"Cleburne, AR",3,Per capita personal income (dollars) 2/,39296
5025,"Cleveland, AR",1,Personal income (thousands of dollars),314805
5025,"Cleveland, AR",2,Population (persons) 1/,7937
5025,"Cleveland, AR",3,Per capita personal income (dollars) 2/,39663
5027,"Columbia, AR",1,Personal income (thousands of dollars),874633
5027,"Columbia, AR",2,Population (persons) 1/,23496
5027,"Columbia, AR",3,Per capita personal income (dollars) 2/,37225
5029,"Conway, AR",1,Personal income (thousands of dollars),804111
5029,"Conway, AR",2,Population (persons) 1/,20905
5029,"Conway, AR",3,Per capita personal income (dollars) 2/,38465
5031,"Craighead, AR",1,Personal income (thousands of dollars),4249718
5031,"Craighead, AR",2,Population (persons) 1/,110772
5031,"Craighead, AR",3,Per capita personal income (dollars) 2/,38365
5033,"Crawford, AR",1,Personal income (thousands of dollars),2145480
5033,"Crawford, AR",2,Population (persons) 1/,63406
5033,"Crawford, AR",3,Per capita personal income (dollars) 2/,33837
5035,"Crittenden, AR",1,Personal income (thousands of dollars),1840141
5035,"Crittenden, AR",2,Population (persons) 1/,47924
5035,"Crittenden, AR",3,Per capita personal income (dollars) 2/,38397
5037,"Cross, AR",1,Personal income (thousands of dollars),609784
5037,"Cross, AR",2,Population (persons) 1/,16333
5037,"Cross, AR",3,Per capita personal income (dollars) 2/,37334
5039,"Dallas, AR",1,Personal income (thousands of dollars),258491
5039,"Dallas, AR",2,Population (persons) 1/,6951
5039,"Dallas, AR",3,Per capita personal income (dollars) 2/,37188
5041,"Desha, AR",1,Personal income (thousands of dollars),450395
5041,"Desha, AR",2,Population (persons) 1/,11400
5041,"Desha, AR",3,Per capita personal income (dollars) 2/,39508
5043,"Drew, AR",1,Personal income (thousands of dollars),685802
5043,"Drew, AR",2,Population (persons) 1/,18092
5043,"Drew, AR",3,Per capita personal income (dollars) 2/,37906
5045,"Faulkner, AR",1,Personal income (thousands of dollars),4949464
5045,"Faulkner, AR",2,Population (persons) 1/,125828
5045,"Faulkner, AR",3,Per capita personal income (dollars) 2/,39335
5047,"Franklin, AR",1,Personal income (thousands of dollars),582498
5047,"Franklin, AR",2,Population (persons) 1/,17737
5047,"Franklin, AR",3,Per capita personal income (dollars) 2/,32841
5049,"Fulton, AR",1,Personal income (thousands of dollars),356167
5049,"Fulton, AR",2,Population (persons) 1/,12516
5049,"Fulton, AR",3,Per capita personal income (dollars) 2/,28457
5051,"Garland, AR",1,Personal income (thousands of dollars),4128324
5051,"Garland, AR",2,Population (persons) 1/,99472
5051,"Garland, AR",3,Per capita personal income (dollars) 2/,41502
5053,"Grant, AR",1,Personal income (thousands of dollars),719126
5053,"Grant, AR",2,Population (persons) 1/,18287
5053,"Grant, AR",3,Per capita personal income (dollars) 2/,39324
5055,"Greene, AR",1,Personal income (thousands of dollars),1625432
5055,"Greene, AR",2,Population (persons) 1/,45316
5055,"Greene, AR",3,Per capita personal income (dollars) 2/,35869
5057,"Hempstead, AR",1,Personal income (thousands of dollars),685847
5057,"Hempstead, AR",2,Population (persons) 1/,21568
5057,"Hempstead, AR",3,Per capita personal income (dollars) 2/,31799
5059,"Hot Spring, AR",1,Personal income (thousands of dollars),1070839
5059,"Hot Spring, AR",2,Population (persons) 1/,33784
5059,"Hot Spring, AR",3,Per capita personal income (dollars) 2/,31697
5061,"Howard, AR",1,Personal income (thousands of dollars),450339
5061,"Howard, AR",2,Population (persons) 1/,13219
5061,"Howard, AR",3,Per capita personal income (dollars) 2/,34068
5063,"Independence, AR",1,Personal income (thousands of dollars),1372542
5063,"Independence, AR",2,Population (persons) 1/,37819
5063,"Independence, AR",3,Per capita personal income (dollars) 2/,36292
5065,"Izard, AR",1,Personal income (thousands of dollars),417880
5065,"Izard, AR",2,Population (persons) 1/,13620
5065,"Izard, AR",3,Per capita personal income (dollars) 2/,30681
5067,"Jackson, AR",1,Personal income (thousands of dollars),638630
5067,"Jackson, AR",2,Population (persons) 1/,16782
5067,"Jackson, AR",3,Per capita personal income (dollars) 2/,38054
5069,"Jefferson, AR",1,Personal income (thousands of dollars),2420985
5069,"Jefferson, AR",2,Population (persons) 1/,67137
5069,"Jefferson, AR",3,Per capita personal income (dollars) 2/,36060
5071,"Johnson, AR",1,Personal income (thousands of dollars),765285
5071,"Johnson, AR",2,Population (persons) 1/,26596
5071,"Johnson, AR",3,Per capita personal income (dollars) 2/,28774
5073,"Lafayette, AR",1,Personal income (thousands of dollars),237431
5073,"Lafayette, AR",2,Population (persons) 1/,6656
5073,"Lafayette, AR",3,Per capita personal income (dollars) 2/,35672
5075,"Lawrence, AR",1,Personal income (thousands of dollars),552406
5075,"Lawrence, AR",2,Population (persons) 1/,16440
5075,"Lawrence, AR",3,Per capita personal income (dollars) 2/,33601
5077,"Lee, AR",1,Personal income (thousands of dollars),269006
5077,"Lee, AR",2,Population (persons) 1/,8889
5077,"Lee, AR",3,Per capita personal income (dollars) 2/,30263
5079,"Lincoln, AR",1,Personal income (thousands of dollars),360559
5079,"Lincoln, AR",2,Population (persons) 1/,13012
5079,"Lincoln, AR",3,Per capita personal income (dollars) 2/,27710
5081,"Little River, AR",1,Personal income (thousands of dollars),425356
5081,"Little River, AR",2,Population (persons) 1/,12368
5081,"Little River, AR",3,Per capita personal income (dollars) 2/,34392
5083,"Logan, AR",1,Personal income (thousands of dollars),702071
5083,"Logan, AR",2,Population (persons) 1/,21495
5083,"Logan, AR",3,Per capita personal income (dollars) 2/,32662
5085,"Lonoke, AR",1,Personal income (thousands of dollars),3006697
5085,"Lonoke, AR",2,Population (persons) 1/,73648
5085,"Lonoke, AR",3,Per capita personal income (dollars) 2/,40825
5087,"Madison, AR",1,Personal income (thousands of dollars),560097
5087,"Madison, AR",2,Population (persons) 1/,16519
5087,"Madison, AR",3,Per capita personal income (dollars) 2/,33906
5089,"Marion, AR",1,Personal income (thousands of dollars),524219
5089,"Marion, AR",2,Population (persons) 1/,16645
5089,"Marion, AR",3,Per capita personal income (dollars) 2/,31494
5091,"Miller, AR",1,Personal income (thousands of dollars),1501463
5091,"Miller, AR",2,Population (persons) 1/,43370
5091,"Miller, AR",3,Per capita personal income (dollars) 2/,34620
5093,"Mississippi, AR",1,Personal income (thousands of dollars),1462347
5093,"Mississippi, AR",2,Population (persons) 1/,40717
5093,"Mississippi, AR",3,Per capita personal income (dollars) 2/,35915
5095,"Monroe, AR",1,Personal income (thousands of dollars),238492
5095,"Monroe, AR",2,Population (persons) 1/,6723
5095,"Monroe, AR",3,Per capita personal income (dollars) 2/,35474
5097,"Montgomery, AR",1,Personal income (thousands of dollars),269131
5097,"Montgomery, AR",2,Population (persons) 1/,9047
5097,"Montgomery, AR",3,Per capita personal income (dollars) 2/,29748
5099,"Nevada, AR",1,Personal income (thousands of dollars),278477
5099,"Nevada, AR",2,Population (persons) 1/,8205
5099,"Nevada, AR",3,Per capita personal income (dollars) 2/,33940
5101,"Newton, AR",1,Personal income (thousands of dollars),233402
5101,"Newton, AR",2,Population (persons) 1/,7712
5101,"Newton, AR",3,Per capita personal income (dollars) 2/,30265
5103,"Ouachita, AR",1,Personal income (thousands of dollars),901740
5103,"Ouachita, AR",2,Population (persons) 1/,23372
5103,"Ouachita, AR",3,Per capita personal income (dollars) 2/,38582
5105,"Perry, AR",1,Personal income (thousands of dollars),377108
5105,"Perry, AR",2,Population (persons) 1/,10417
5105,"Perry, AR",3,Per capita personal income (dollars) 2/,36201
5107,"Phillips, AR",1,Personal income (thousands of dollars),605064
5107,"Phillips, AR",2,Population (persons) 1/,17769
5107,"Phillips, AR",3,Per capita personal income (dollars) 2/,34052
5109,"Pike, AR",1,Personal income (thousands of dollars),345933
5109,"Pike, AR",2,Population (persons) 1/,10705
5109,"Pike, AR",3,Per capita personal income (dollars) 2/,32315
5111,"Poinsett, AR",1,Personal income (thousands of dollars),814980
5111,"Poinsett, AR",2,Population (persons) 1/,23502
5111,"Poinsett, AR",3,Per capita personal income (dollars) 2/,34677
5113,"Polk, AR",1,Personal income (thousands of dollars),608522
5113,"Polk, AR",2,Population (persons) 1/,19944
5113,"Polk, AR",3,Per capita personal income (dollars) 2/,30512
5115,"Pope, AR",1,Personal income (thousands of dollars),2271785
5115,"Pope, AR",2,Population (persons) 1/,64145
5115,"Pope, AR",3,Per capita personal income (dollars) 2/,35416
5117,"Prairie, AR",1,Personal income (thousands of dollars),293561
5117,"Prairie, AR",2,Population (persons) 1/,8093
5117,"Prairie, AR",3,Per capita personal income (dollars) 2/,36273
5119,"Pulaski, AR",1,Personal income (thousands of dollars),20596336
5119,"Pulaski, AR",2,Population (persons) 1/,392318
5119,"Pulaski, AR",3,Per capita personal income (dollars) 2/,52499
5121,"Randolph, AR",1,Personal income (thousands of dollars),610936
5121,"Randolph, AR",2,Population (persons) 1/,18161
5121,"Randolph, AR",3,Per capita personal income (dollars) 2/,33640
5123,"St. Francis, AR",1,Personal income (thousands of dollars),713332
5123,"St. Francis, AR",2,Population (persons) 1/,24977
5123,"St. Francis, AR",3,Per capita personal income (dollars) 2/,28560
5125,"Saline, AR",1,Personal income (thousands of dollars),5298158
5125,"Saline, AR",2,Population (persons) 1/,122550
5125,"Saline, AR",3,Per capita personal income (dollars) 2/,43233
5127,"Scott, AR",1,Personal income (thousands of dollars),315712
5127,"Scott, AR",2,Population (persons) 1/,10217
5127,"Scott, AR",3,Per capita personal income (dollars) 2/,30901
5129,"Searcy, AR",1,Personal income (thousands of dollars),222262
5129,"Searcy, AR",2,Population (persons) 1/,7862
5129,"Searcy, AR",3,Per capita personal income (dollars) 2/,28270
5131,"Sebastian, AR",1,Personal income (thousands of dollars),5530160
5131,"Sebastian, AR",2,Population (persons) 1/,127688
5131,"Sebastian, AR",3,Per capita personal income (dollars) 2/,43310
5133,"Sevier, AR",1,Personal income (thousands of dollars),538327
5133,"Sevier, AR",2,Population (persons) 1/,16972
5133,"Sevier, AR",3,Per capita personal income (dollars) 2/,31719
5135,"Sharp, AR",1,Personal income (thousands of dollars),592230
5135,"Sharp, AR",2,Population (persons) 1/,17276
5135,"Sharp, AR",3,Per capita personal income (dollars) 2/,34281
5137,"Stone, AR",1,Personal income (thousands of dollars),393186
5137,"Stone, AR",2,Population (persons) 1/,12614
5137,"Stone, AR",3,Per capita personal income (dollars) 2/,31171
5139,"Union, AR",1,Personal income (thousands of dollars),1782266
5139,"Union, AR",2,Population (persons) 1/,38677
5139,"Union, AR",3,Per capita personal income (dollars) 2/,46081
5141,"Van Buren, AR",1,Personal income (thousands of dollars),524831
5141,"Van Buren, AR",2,Population (persons) 1/,16529
5141,"Van Buren, AR",3,Per capita personal income (dollars) 2/,31752
5143,"Washington, AR",1,Personal income (thousands of dollars),9968946
5143,"Washington, AR",2,Population (persons) 1/,239392
5143,"Washington, AR",3,Per capita personal income (dollars) 2/,41643
5145,"White, AR",1,Personal income (thousands of dollars),2917643
5145,"White, AR",2,Population (persons) 1/,78621
5145,"White, AR",3,Per capita personal income (dollars) 2/,37110
5147,"Woodruff, AR",1,Personal income (thousands of dollars),242050
5147,"Woodruff, AR",2,Population (persons) 1/,6431
5147,"Woodruff, AR",3,Per capita personal income (dollars) 2/,37638
5149,"Yell, AR",1,Personal income (thousands of dollars),706985
5149,"Yell, AR",2,Population (persons) 1/,21376
5149,"Yell, AR",3,Per capita personal income (dollars) 2/,33074
6001,"Alameda, CA",1,Personal income (thousands of dollars),131535494
6001,"Alameda, CA",2,Population (persons) 1/,1668412
6001,"Alameda, CA",3,Per capita personal income (dollars) 2/,78839
6003,"Alpine, CA",1,Personal income (thousands of dollars),88707
6003,"Alpine, CA",2,Population (persons) 1/,1113
6003,"Alpine, CA",3,Per capita personal income (dollars) 2/,79701
6005,"Amador, CA",1,Personal income (thousands of dollars),1745661
6005,"Amador, CA",2,Population (persons) 1/,39693
6005,"Amador, CA",3,Per capita personal income (dollars) 2/,43979
6007,"Butte, CA",1,Personal income (thousands of dollars),9880994
6007,"Butte, CA",2,Population (persons) 1/,218726
6007,"Butte, CA",3,Per capita personal income (dollars) 2/,45175
6009,"Calaveras, CA",1,Personal income (thousands of dollars),2234933
6009,"Calaveras, CA",2,Population (persons) 1/,46119
6009,"Calaveras, CA",3,Per capita personal income (dollars) 2/,48460
6011,"Colusa, CA",1,Personal income (thousands of dollars),959057
6011,"Colusa, CA",2,Population (persons) 1/,21474
6011,"Colusa, CA",3,Per capita personal income (dollars) 2/,44661
6013,"Contra Costa, CA",1,Personal income (thousands of dollars),97550344
6013,"Contra Costa, CA",2,Population (persons) 1/,1152883
6013,"Contra Costa, CA",3,Per capita personal income (dollars) 2/,84614
6015,"Del Norte, CA",1,Personal income (thousands of dollars),1007083
6015,"Del Norte, CA",2,Population (persons) 1/,27903
6015,"Del Norte, CA",3,Per capita personal income (dollars) 2/,36092
6017,"El Dorado, CA",1,Personal income (thousands of dollars),13152053
6017,"El Dorado, CA",2,Population (persons) 1/,193057
6017,"El Dorado, CA",3,Per capita personal income (dollars) 2/,68125
6019,"Fresno, CA",1,Personal income (thousands of dollars),42926067
6019,"Fresno, CA",2,Population (persons) 1/,997847
6019,"Fresno, CA",3,Per capita personal income (dollars) 2/,43019
6021,"Glenn, CA",1,Personal income (thousands of dollars),1230173
6021,"Glenn, CA",2,Population (persons) 1/,28445
6021,"Glenn, CA",3,Per capita personal income (dollars) 2/,43247
6023,"Humboldt, CA",1,Personal income (thousands of dollars),6258414
6023,"Humboldt, CA",2,Population (persons) 1/,135839
6023,"Humboldt, CA",3,Per capita personal income (dollars) 2/,46072
6025,"Imperial, CA",1,Personal income (thousands of dollars),6711683
6025,"Imperial, CA",2,Population (persons) 1/,180439
